店舗ID,店舗名,ジャンル,総合評価,店舗URL,レビュアー,レビュー評価,レビュー日付,レビュー本文
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/10訪問
1
回目","有楽町駅すぐのお店
金曜日の夜だったので、店内は満席
女性が非常に多い印象
飲み放題付きのコースで5500円はこのご時世、だいぶとありがたい
飲み放題にはスパークリングワインもあるので、一緒に行った皆さん喜んでくれました"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/10訪問
1
回目","★3.50

JR山手線・京浜東北線有楽町駅から徒歩2分ほどの場所にあるビストロ。同店は、有楽町電気ビルの地下1階にあり、カジュアルながらも本格的な料理とワインを楽しめるのが特徴である。外観からも、店名の通りワインの品揃えが豊富であることが、ワイン棚を見るだけで一目で分かる。

11時34分に入店。
先客は１名である。

代表的なランチメニューは以下の通り。
・和牛100%の鉄板ハンバーグ
・こだわりの和牛ミートソース
・オムカレー
・オムデミグラスソース
・アサリとルッコラ、トレビスのトマトソース～ボンゴレロッソ～
・月見ハンバーグ 色々キノコのデミグラスソース
・オムライス トリュフ香るキノコクリームソース
なお、ハンバーグやオムライスにチキンカツやカニのグラタンコロッケ等のセットとなっているメニューもある。そして、どれもランチメニューはどれもドリンクバー、スープバーが付いている。

11時35分に和牛100%の鉄板ハンバーグ（1,000円）を注文。

店内はウッド調で温かみのある雰囲気であり、普段使いにもってこいのお店である。
ドリンクバーコーナーには、アセロラドリンク、コーヒー、紅茶、ウーロン茶、お水が置いてある。コーヒーと紅茶はホットもアイスもあるのが素晴らしい。そして、スープは1種類野菜スープである。

11時40分に料理が提供される。
提供されたのは、熱々の鉄板に乗せられてハンバーグに、ケチャップスパゲッティ、フライドポテト、ブロッコリーが添えられている。そしてライスである。

まずは、ハンバーグ。
200gあるので、肉厚で存在感抜群である。ナイフでカットすると肉汁が溢れる。和牛ならではの濃厚な旨みが強く、ジューシーなハンバーグである。外側は香ばしく焼き上げられ、中はふっくらと柔らかい。肉の粒感が残っており、噛むほどに旨みが増す。ソースはコクがありながらも、和牛の味を邪魔せずに引き立てるバランスの良さ。熱々の鉄板で最後まで温かく食べられるのも嬉しいポイントで、まさに満足度の高い一皿である。

ケチャップスパゲッティも良い。しっかりとアルデンテに茹で上げられており、ケチャップの甘酸っぱさとコクが絶妙に絡む。シンプルながらも懐かしさを感じる味わいで、ハンバーグの濃厚な旨みとの相性も抜群。鉄板の余熱で少し香ばしくなる部分も楽しめる。そして、フライドポテトは揚げたてホクホク、ブロッコリーは茹で加減、塩加減ともに素晴らしい。どれも手を抜いていないのがわかる。
野菜のスープは、キャベツ、玉ねぎ、にんじんが入ったシンプルなコンソメスープである。
ドリンクバーなので、食後にホットコーヒーも楽しむことができた。

料理も美味しいし、ドリンクバーも付いていて1,000円とは驚きである。

なお、支払いは現金の他、各種クレジットカード、一部電子マネー、一部QRコード決済が利用可能である。

（参考）評価について
★3.20 普通。つきあい上いく可能性がゼロではない
★3.30 普通。今後行く可能性がゼロではない
★3.40 普通。誘われれば今後行く可能性がゼロではない
★3.50 普通に美味しい、誘われれば行く
★3.60 その土地にいく機会があれば多分行く
★3.70 その土地にいく機会があれば、また行くと思う
★3.80 その土地にいく機会があれば、また是非行きたい
★3.90 また是非行きたい。身近な人に食べさせたい
★4.00 絶対行きたい。身近な人に絶対に食べさせたい
★4.10 金銭的な負担を無視した場合、行きつけにする"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/09訪問
1
回目","飲みすぎて食べ物の味覚えてないんですけどとっても美味しかった気がする…
ワイン色々飲んだ！
最後に食べたジェノベーゼ？が天才的に美味しかった記憶…！
行かれる方はぜひ食べて欲しい！
写りたがりの先輩たちの手がお邪魔してます"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/09訪問
1
回目","平日夜に2名で来店しました。
店名からすると少々お堅めの雰囲気にも思えますが、かなり大衆よりでフランクに利用できます。
小売店併設ということで、購入から持ち込めば小売価格で提供頂ける（つまり隣で買ったワインをここで飲むというだけ）システムは、面白いなと思いました。
しかしボトルを入れて飲みすぎるのもなんなので、この日はアラカルト注文にて。
グラスワインでも、種類は無いですが一通りの重さ、甘さはある感じになります。
ただ個人的には、カールスバーグのパイントが飲めたのが予想外に嬉しかったです笑
料理は中々コストパフォーマンスも良く、珍しいメニューでお酒に合うものが取り揃えられているので色々注文したくなります。
3-5人程度のグループの方が色々楽しめて良いかもしれません。
決済も各種対応していて有り難いところです。

総じて、お酒好きには嬉しい、良コスパの良い店だと思いました。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/09訪問
3
回目","有楽町にあるワインビストロ「有楽町ワイン倶楽部」

有楽町駅前、有楽町電気ビルの地下。

ワインと最上級ランクのステーキを楽しむお店。

サントリー系ダイナック・グループ。ほかに支店は池袋、八重洲、丸の内などにあります。

有楽町ワイン倶楽部の特徴は、もと『ワインハウス有楽町店』として1985年開店の老舗、2012年新装開店。

虎ノ門・ワイン専門店「カーヴ ド リックス」の姉妹店を併設し、世界各国約３００種類を常備。

ランチメニュー。
ハンバーグランチには、
和牛100％のハンバーグステーキ（デミグラスソースまたは・和風おろしソース）、
和風ハンバーグステーキ&チキンカツ、
デミグラスハンバーグ&カニクリームコロッケ、

オムライスランチには、
オムミートソース、
オムカレー、
オムライス＆和牛ハンバーグ、
オムライス＆カニクリームコロッケ、
オムライス＆チキンカツ、

パスタランチには、
日替わりパスタ（黒豚 ウインナーとズッキーニのペペロンチーニ）、
こだわり和牛ミートソース、ミートソース＆和牛ハンバーグ、ミートソース＆チキンカツ、ミートソース＆カニクリームコロッケ…

全品ドリンクバー、スープバー付き。

デミグラスハンバーグ&カニクリームコロッケをお願いしました。

カウンターの「スープバー」「ドリンクバー」へ。

【ドリンク】
「アイステイ」
「リンゴ酢ヴィネガードリンク」
他にはアイステイ、アイスコーヒ－、烏龍茶、ホットコーヒー、紅茶（テイバッグ数種）。

【スープ】
「野菜のスープ」
シャキシャキのニンジン、玉ねぎのコンソメスープ。

【ご飯】
「ライス」
少なめ申請。

【メイン】
「和牛100%の鉄板ハンバーグ　デミグラスソースカニクリームコロッケ」
200gのどっしりとしたハンバーグにデミグラスソースをたっぷりと。
ジューシーで美味しい。

ガルニには、揚げたて！！熱々のフライドポテト、ブロッコリー。
それに、シンプルながら、美味しいスパゲッティ。

【食後の飲み物】
「アイスコーヒー」

熱々の出来立て、ボリューミーなランチがクイックでいただけます。有り難いことです。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/09訪問
1
回目","日比谷駅徒歩1分のこちら。
席数もたっぷりあるので大人数でも入りやすい
そしてこのご時世で和牛ハンバーグ定食+スープ、フリードリンク付きと文句の着けようがない(^-^)

全体的にバランスも良く普段使いにバッチリです！
味····　　　　★★★★
ボリューム····★★★★
店内·····　 　 ★★★☆
サービス····· ★★★★
コスパ····· 　★★★★☆
リピート率····★★★★☆
着定食····4分弱。
スタッフのサービスもてきぱきしていてとても気持ちがいいです！
定期的に伺います
ご馳走様でした。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/09訪問
1
回目","大人気♡牛肉のカルパッチョふわふわチーズのせは、まさにワインとの組み合わせが最高✨
ふわふわチーズの残りをピザにのせて頂きました

店内も混雑していて活気が良く、店員さんもお忙しい中心配りの行き届いた素敵なお店でした！
話に夢中で、お食事よりもスパークリングワインをたくさん頂いちゃいました♪それでこの価格はリーズナブル✨
また来ます☺️"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/09訪問
1
回目","たまたま通りかかって入ったワイン酒場ですが、大正解でした！
バル席はワインがお得に楽しめて、雰囲気はまるで本場イタリア。テーブルは狭めですが、ヨーロッパに旅行に行った時に同じような雰囲気だったので本格的に再現されているのかもしれません。
おつまみはどれもハズレなしで美味しいし、スムージーワインは目の前で作ってくれるので見ているだけでも楽しいです。
店員さんも親切で居心地が良く、ついつい長居したくなるお店でした。サク飲みにもちょうど良さそうです"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/09訪問
1
回目","バル割の席だったので、安くたくさん飲めてとても満足でした！相変わらずコスパが良い。
お目当ての牛肉のカルパッチョのふわふわチーズが食べられたし、その他の料理もおしゃれでおいしくて、ご飯もとても満足でした！"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/08訪問
1
回目",久しぶりに訪問しました。有楽町電気ビルの地下一階にあります。こちらはワイン倶楽部というだけあってワインの種類が豊富。赤白色々楽しみました。お料理はコースでしたがこちらもどの料理も美味。ただ、とてもにぎやかなので、静かに飲みたい人には向きません。ワイガヤで楽しく飲みたい人にはオススメです。
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/08訪問
1
回目","お通しキノコのパテ&パンをはじめ、かたまり肉やポテサラ、サーモンのレアカツ、トリュフリゾット、全部美味しくて2名でシュアしてもお腹一杯になりました。併設のワイン売店で購入したボトル持ち込み料無料期間だったので、店長おすすめのドイツ赤ワイン3800円買って飲みました。
こちらのワインも香りも味も好みでした。アドバイスありがとうございました。16時入店であっという間にほぼ満席の人気店です。滞在時間制限あり2時間ということでした。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/08訪問
1
回目",隣のワイン屋さんでワインを購入し店内に持ち込むことができます。写真のワインは初心者向けの甘めならワインで、ワイン苦手な方でも楽しめると思います！度数も低く3本ほど購入してしまいました。おつまみもワインと合って美味しかったです
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/08訪問
1
回目","⊹ ࣪˖ ┈┈ ˖ ࣪⊹ menu┈┈⊹ ࣪˖ ┈┈˖ ࣪⊹
牛肉のカルパッチョふわふわチーズのせ　1298円
ふわふわチーズのポテトサラダ 638円
タコとポテトのオーブン焼き　ブルゴーニュ風1078円
牛ハラミのロティールステーキ 200g 2948円
レモンコンフィチュールのベイクドチーズケーキ 748円

⊹ ࣪˖ ┈┈ ˖ ࣪⊹ review┈┈⊹ ࣪˖ ┈┈˖ ࣪⊹
ワインショップが併設されたビストロは平日20時でもほぼ満席の大人気！
特に印象的だったのは「牛肉のカルパッチョ ふわふわチーズのせ」。口どけのよいチーズが薄切りの牛肉と相性抜群✨
メインの「牛ハラミのロティールステーキ」はしっかりとした肉の旨味を楽しめ、200gと食べごたえ十分！
締めの「レモンコンフィチュールのベイクドチーズケーキ」は甘酸っぱさと濃厚さのバランスが良く、食後にもぴったり。
オリーブオイル、チーズ、胡椒と様々な味変をしながら楽しめるのも良い！
料理もワインも価格以上に満足感があり、デートや女子会にもおすすめのお店です"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/08訪問
1
回目",店員さんが明るく雰囲気もワイワイしててふらっと入れる居酒屋です。前々から前を通り気になっていたので、ようやく来れました！ワインが安い時間帯があり、メニューも豊富で、ボリュームもあって大満足でした。次はボトルを頼もうかなと思います
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/08訪問
1
回目","ローストビーフトリュフソースふわふわチーズ乗せ
斜め上の美味しさにびっくり！！
ホント美味しかった。以前はスライスのトリュフもかかっていたそうですが昨今諸事情によりトリュフソースのみに変更となったそうです。
ソレでも香りも旨さも充分楽しめて最高でした。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/08訪問
1
回目","急遽飲みに行こうってなり、たまたま調べて近くにあったお店◎
オマール海老のリゾットおいしかったなぁ！
ワインも色々あってすごく安く、美味しく飲めました♡
スタッフの方の気遣い、サービス素敵でした◎
19時ごろから店内満席なくらい賑わうほどな人気ぶり！"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/08訪問
1
回目",金曜日に来店。常に満席で活気がある雰囲気。特に大人数の内輪飲みにぴったり。隣接するワイン屋さんで購入したワインをそのままお店に持ち込んで飲むことができる。お料理もどれもお酒が進む味わいで美味しい。飲むぞ！という日にまた利用したい。
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/07訪問
1
回目","有楽町あたりでのごはんを考えていた時に友人がチョイスしたお店です。
土曜日の夜に訪問しました。お店は8割方埋まっていました。
お店に入ってメニューを考えていたら店員さんが近寄ってきて今日のスペシャルメニューだと言うことで説明を受けました。195gを選択して注文しました。
牛肉のカルパッチョはふわふわのチーズをかけたものです。カルパッチョというかローストビーフに近いかな？キノコのキャビアバケット添えはまったりとした感じでバケットに付けて食べると美味しい。ガーリックシュリンプはカリカリで美味しい。黒トリュフ香るポテトフライは周りがカリカリで中はホクホクで美味しかった。スペシャルメニューの和牛とんがらしのステーキは柔らかく、オニオンソースとマッチして美味しかった。しらすのピザはアンチョビが効いてパリパリの生地とマッチして美味しかった。
ちょっとお高めですが味は美味しかったです。
また来たいです。ごちそうさまでした。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/07訪問
1
回目","「ワイン倶楽部」ではありますが、最初はビールからスタート。プレモルも押してるし、これはこれで良いでしょう。
牛肉のカルパッチョ、トリッパと夏牛蒡のピカンテフリット、タコとポテトのオーブン焼きなどをいただきました。
こうなったらやっぱりワインですね。
最後にロブスターのリゾットをいただいて終了です。
全部美味しかった。再訪確定です。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/07訪問
1
回目",転職前の会社の同僚達が送別会をしてくれました。予定時刻より早く到着してしまいましたが、お店の方が予定時刻より15分以内であれば早く来た方にサービス！？とビールを出して貰いました。こういう場合は普通飲み放題がスタートしてしまい、後で来た皆んなに迷惑を掛ける事態になる筈ですが、ここでは大丈夫です。何処のお店もやって貰いたいサービスですね。ワインにぴったりのハム、リゾット、パスタが美味かったです。また来ます！
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/07訪問
1
回目","ワインもお得で、ご飯もとても美味しかったです！！
ちょっと席と席が近い場所があって通るたびに当たりそうになったりしましたが、ワイワイできるお店としてはとても良いと思います。
平日でしたが予約して行ってすぐ入れましたので、予約して行った方がいいと思います！"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/07訪問
1
回目","金曜夜にお邪魔しました！
フードが出てくるのも早く、ドリンクの種類も多くて、飲み会に最適でした！特にボトルを持ち込めるのが大きかったです。
店員さんの対応もよく、会社に近いためまた利用させていただこうと思います。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/07訪問
1
回目","ハンバーグを頂きました！
美味しかったです！洋食屋さんのハンバーグ
スープ ドリンクバー付き
リンゴ酢を頂き 食後にコーヒー
オムライスも気になったので 次回に
物価高の今 日比谷で１０００円はありかたい！"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/07訪問
1
回目","有楽町駅日比谷口出て目の前のビルの地下にあるお店です。19時くらいには、ほぼ満席でした。
昔の仲間との懇親会で、飲み放題コース。
ドリンクも料理も美味しく楽しめます。特に牛肉のステーキは、やわらかくて美味！
バル特有のガヤガヤ感もたまりません。
楽しい時間が過ごせました。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/07訪問
1
回目","土曜20時前、有楽町の「ワインクラブ」へふらっと。
赤×木目の落ち着いた店内で、ワインと料理を肩ひじ張らず楽しめる素敵空間。

レバームースはクセ控えめ＆クリーミーで、白ワインが進む！
青海苔ピザ、グリルソーセージ、ジェノベーゼも◎
熱々のシーフードグラタン（※中身は控えめ…笑）で、ほっとひと息。

気取らず楽しめる“隠れ家バル”、おすすめです

▶詳しくは空ブタブログへどうぞ
https://note.com/sorabuta_log/n/na347d124be0c"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/07訪問
1
回目","日比谷で映画を観た後に友人らと伺いました。

映画が終わる時間に合わせて開店しているのか、普通お店は17時開店のところ16時に開店してくれているのはありがたいですね。映画が16時に終わってすぐに入れました。

手前にバル形式の樽テーブルとカウンター、奥にテーブル席があります。
隣に併設のワインショップでボトルで好きなワインを買って持ち込みも可能みたいです。(持込料別途。バル席とテーブル席で持込料が違います。)

私たちは軽く飲むつもりだったので持込しませんでしたが、どんないいワインを持ち込んでも持込料は変わらないので、大体お店で出すワインは単価の2.5〜3倍なことを考えると、いいワインを持ち込むほどお得ですね♪

お料理はちょっと気の利いた感じのワインに合うものを揃えていて、そこそこ美味しくて高くないので、ちょっとしたつまみを揃えていいワインを楽しみたい時には完璧かと。

私たちも他のお店が開くまで軽く飲んでと思っていましたが、他のお店だとこれ2倍近くするよね？というメニューがあったりしてついつい色々オーダー。気づけばバッチリ2時間いちゃいました。笑

あっという間の2時間、楽しく過ごさせて頂きました♡ ご馳走さまでした！"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/06訪問
1
回目","週替りランチ　なすとベーコンのスパゲティ　980円
大盛　＋100円

パスタは、ソースと具材の組み合わせが素直で、麺との絡みも安定しています。

スープバーとドリンクバーが付いている点は嬉しいところ。食後にドリンクをゆっくり飲めるため、時間に少し余裕がある日の昼食向です。

店内は落ち着いた雰囲気で、周囲の会話音も過度に気になりません。有楽町という立地を考えると、昼でも比較的ゆったり過ごせる空間です。

派手さはありませんが、内容・量・付加サービスのバランスが取れたランチという印象で、近隣で洋食系の昼食を探す際の選択肢としては良いと思います。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/06訪問
1
回目","有楽町駅前の電気ビル地下レストラン街にあるカジュアルなワインパブで食べ友さんと暑気払いです。
以前に通っていた渋谷のワインバルに居たソムリエがここで働いていると聞いたので伺いました。
店内は広くてワインショップ、バル、ビストロ、個室、パーティールームなど色々な使い方が出来て便利なお店でした。
予約なしで飛び込んだので予約のお客さんが来るまでの時間制限つきでバルのテーブル席に案内されました。
最初はバルコーナー限定の390円均一のドリンクメニューから樽詰めワインのカチ割りジョッキで乾杯！
2杯目以降はボトルワインをソムリエに選んでもらった3000円台のリーズナブルなフランス製シラーを開けました。
注文した料理は、
レバームースのパテ
トリッパと夏牛蒡のピカンテフリット
しらすと純あまトマトの青海苔クリームピザ
ディル香るサーモンのマリネ　ギリシャ風
牛ハラミのロティールステーキ 200g

どれも美味しいし安いので、調子に乗って頼み過ぎてしまいましたが、楽しい雰囲気で良かったです。"
13137968,有楽町ワイン倶楽部,ビストロ、イタリアン、ワインバー,3.47,https://tabelog.com/tokyo/A1301/A130102/13137968,,,"2025/06訪問
1
回目",有楽町ワイン倶楽部にお邪魔しました。　ダイナック倶楽部でサントリーのお店はよく行くのですが、スタッフの質は非常に高いと思います。　またお料理やワインも美味しく、ワインを楽しめるお店です。　ワインボトルは写真の案内の通り非常に安く飲めますが、人数がいる時はその威力は唯一無二です。　大好きなお店の一つです。
